Model,Month,Sales,Color,Region,Date
Maruti Suzuki Eeco,01-04-2016,1182,Black,Nagpur,01-04-2016
Maruti Suzuki Eeco,01-05-2016,1155,Black,Nagpur,01-05-2016
Maruti Suzuki Eeco,01-06-2016,909,Black,Nagpur,01-06-2016
Maruti Suzuki Eeco,01-07-2016,743,Black,Nagpur,01-07-2016
Maruti Suzuki Eeco,01-08-2016,411,Black,Nagpur,01-08-2016
Maruti Suzuki Eeco,01-09-2016,957,Black,Nagpur,01-09-2016
Maruti Suzuki Eeco,01-10-2016,1147,Black,Nagpur,01-10-2016
Maruti Suzuki Eeco,01-11-2016,985,Black,Nagpur,01-11-2016
Maruti Suzuki Eeco,01-12-2016,908,Black,Nagpur,01-12-2016
Maruti Suzuki Celerio,01-01-2016,497,Black,Nagpur,01-01-2016
Maruti Suzuki Celerio,01-02-2016,534,Black,Nagpur,01-02-2016
Maruti Suzuki Celerio,01-03-2016,1166,Black,Nagpur,01-03-2016
Maruti Suzuki Celerio,01-04-2016,1281,Black,Nagpur,01-04-2016
Maruti Suzuki Celerio,01-05-2016,956,Black,Nagpur,01-05-2016
Maruti Suzuki Celerio,01-06-2016,722,Black,Nagpur,01-06-2016
Maruti Suzuki Celerio,01-07-2016,1033,Black,Nagpur,01-07-2016
Maruti Suzuki Celerio,01-08-2016,397,Black,Nagpur,01-08-2016
Maruti Suzuki Celerio,01-09-2016,813,Black,Nagpur,01-09-2016
Maruti Suzuki Celerio,01-10-2016,619,Black,Nagpur,01-10-2016
Maruti Suzuki Celerio,01-11-2016,1203,Black,Nagpur,01-11-2016
Maruti Suzuki Celerio,01-12-2016,1099,Black,Nagpur,01-12-2016
Maruti Suzuki Swift,01-01-2016,509,Black,Nagpur,01-01-2016
Maruti Suzuki Swift,01-02-2016,970,Black,Nagpur,01-02-2016
Maruti Suzuki Swift,01-03-2016,925,Black,Nagpur,01-03-2016
Maruti Suzuki Swift,01-04-2016,990,Black,Nagpur,01-04-2016
Maruti Suzuki Swift,01-05-2016,1484,Black,Nagpur,01-05-2016
Maruti Suzuki Swift,01-06-2016,1197,Black,Nagpur,01-06-2016
Maruti Suzuki Swift,01-07-2016,1181,Black,Nagpur,01-07-2016
Maruti Suzuki Swift,01-08-2016,536,Black,Nagpur,01-08-2016
Maruti Suzuki Swift,01-09-2016,445,Black,Nagpur,01-09-2016
Maruti Suzuki Swift,01-10-2016,1046,Black,Nagpur,01-10-2016
Maruti Suzuki Swift,01-11-2016,1043,Black,Nagpur,01-11-2016
Maruti Suzuki Swift,01-12-2016,559,Black,Nagpur,01-12-2016
Maruti Suzuki Grand Vitara,01-01-2016,618,Black,Nagpur,01-01-2016
Maruti Suzuki Grand Vitara,01-02-2016,729,Black,Nagpur,01-02-2016
Maruti Suzuki Grand Vitara,01-03-2016,1042,Black,Nagpur,01-03-2016
Maruti Suzuki Grand Vitara,01-04-2016,611,Black,Nagpur,01-04-2016
Maruti Suzuki Grand Vitara,01-05-2016,830,Black,Nagpur,01-05-2016
Maruti Suzuki Grand Vitara,01-06-2016,713,Black,Nagpur,01-06-2016
Maruti Suzuki Grand Vitara,01-07-2016,1002,Black,Nagpur,01-07-2016
Maruti Suzuki Grand Vitara,01-08-2016,589,Black,Nagpur,01-08-2016
Maruti Suzuki Grand Vitara,01-09-2016,779,Black,Nagpur,01-09-2016
Maruti Suzuki Grand Vitara,01-10-2016,480,Black,Nagpur,01-10-2016
Maruti Suzuki Grand Vitara,01-11-2016,707,Black,Nagpur,01-11-2016
Maruti Suzuki Grand Vitara,01-12-2016,571,Black,Nagpur,01-12-2016
Maruti Suzuki XL6,01-01-2016,446,Black,Nagpur,01-01-2016
Maruti Suzuki XL6,01-02-2016,378,Black,Nagpur,01-02-2016
Maruti Suzuki XL6,01-03-2016,755,Black,Nagpur,01-03-2016
Maruti Suzuki XL6,01-04-2016,647,Black,Nagpur,01-04-2016
Maruti Suzuki XL6,01-05-2016,1268,Black,Nagpur,01-05-2016
Maruti Suzuki XL6,01-06-2016,1141,Black,Nagpur,01-06-2016
Maruti Suzuki XL6,01-07-2016,414,Black,Nagpur,01-07-2016
Maruti Suzuki XL6,01-08-2016,720,Black,Nagpur,01-08-2016
Maruti Suzuki XL6,01-09-2016,729,Black,Nagpur,01-09-2016
Maruti Suzuki XL6,01-10-2016,1056,Black,Nagpur,01-10-2016
Maruti Suzuki XL6,01-11-2016,490,Black,Nagpur,01-11-2016
Maruti Suzuki XL6,01-12-2016,594,Black,Nagpur,01-12-2016
Maruti Suzuki Brezza,01-01-2016,395,Black,Nagpur,01-01-2016
Maruti Suzuki Brezza,01-02-2016,1046,Black,Nagpur,01-02-2016
Maruti Suzuki Brezza,01-03-2016,1162,Black,Nagpur,01-03-2016
Maruti Suzuki Brezza,01-04-2016,674,Black,Nagpur,01-04-2016
Maruti Suzuki Brezza,01-05-2016,685,Black,Nagpur,01-05-2016
Maruti Suzuki Brezza,01-06-2016,617,Black,Nagpur,01-06-2016
Maruti Suzuki Brezza,01-07-2016,571,Black,Nagpur,01-07-2016
Maruti Suzuki Brezza,01-08-2016,963,Black,Nagpur,01-08-2016
Maruti Suzuki Brezza,01-09-2016,461,Black,Nagpur,01-09-2016
Maruti Suzuki Brezza,01-10-2016,566,Black,Nagpur,01-10-2016
Maruti Suzuki Brezza,01-11-2016,1015,Black,Nagpur,01-11-2016
Maruti Suzuki Brezza,01-12-2016,807,Black,Nagpur,01-12-2016
Maruti Suzuki Dzire,01-01-2016,1095,Black,Nagpur,01-01-2016
Maruti Suzuki Dzire,01-02-2016,439,Black,Nagpur,01-02-2016
Maruti Suzuki Dzire,01-03-2016,1214,Black,Nagpur,01-03-2016
Maruti Suzuki Dzire,01-04-2016,1095,Black,Nagpur,01-04-2016
Maruti Suzuki Dzire,01-05-2016,789,Black,Nagpur,01-05-2016
Maruti Suzuki Dzire,01-06-2016,848,Black,Nagpur,01-06-2016
Maruti Suzuki Dzire,01-07-2016,867,Black,Nagpur,01-07-2016
Maruti Suzuki Dzire,01-08-2016,415,Black,Nagpur,01-08-2016
Maruti Suzuki Dzire,01-09-2016,772,Black,Nagpur,01-09-2016
Maruti Suzuki Dzire,01-10-2016,552,Black,Nagpur,01-10-2016
Maruti Suzuki Dzire,01-11-2016,1065,Black,Nagpur,01-11-2016
Maruti Suzuki Dzire,01-12-2016,711,Black,Nagpur,01-12-2016
Maruti Suzuki Alto 800,01-01-2017,804,Black,Nagpur,01-01-2017
Maruti Suzuki Alto 800,01-02-2017,1069,Black,Nagpur,01-02-2017
Maruti Suzuki Alto 800,01-03-2017,690,Black,Nagpur,01-03-2017
Maruti Suzuki Alto 800,01-04-2017,948,Black,Nagpur,01-04-2017
Maruti Suzuki Alto 800,01-05-2017,959,Black,Nagpur,01-05-2017
Maruti Suzuki Alto 800,01-06-2017,952,Black,Nagpur,01-06-2017
Maruti Suzuki Alto 800,01-07-2017,677,Black,Nagpur,01-07-2017
Maruti Suzuki Alto 800,01-08-2017,784,Black,Nagpur,01-08-2017
Maruti Suzuki Alto 800,01-09-2017,770,Black,Nagpur,01-09-2017
Maruti Suzuki Alto 800,01-10-2017,509,Black,Nagpur,01-10-2017
Maruti Suzuki Alto 800,01-11-2017,938,Black,Nagpur,01-11-2017
Maruti Suzuki Alto 800,01-12-2017,1015,Black,Nagpur,01-12-2017
Maruti Suzuki Alto K10,01-01-2017,899,Black,Nagpur,01-01-2017
Maruti Suzuki Alto K10,01-02-2017,822,Black,Nagpur,01-02-2017
Maruti Suzuki Alto K10,01-03-2017,1043,Black,Nagpur,01-03-2017
Maruti Suzuki Alto K10,01-04-2017,715,Black,Nagpur,01-04-2017
Maruti Suzuki Alto K10,01-05-2017,1181,Black,Nagpur,01-05-2017
Maruti Suzuki Alto K10,01-06-2017,980,Black,Nagpur,01-06-2017
Maruti Suzuki Alto K10,01-07-2017,954,Black,Nagpur,01-07-2017
Maruti Suzuki Alto K10,01-08-2017,373,Black,Nagpur,01-08-2017
Maruti Suzuki Alto K10,01-09-2017,512,Black,Nagpur,01-09-2017
Maruti Suzuki Alto K10,01-10-2017,778,Black,Nagpur,01-10-2017
Maruti Suzuki Alto K10,01-11-2017,912,Black,Nagpur,01-11-2017
Maruti Suzuki Alto K10,01-12-2017,854,Black,Nagpur,01-12-2017
Maruti Suzuki S-Presso,01-01-2017,392,Black,Nagpur,01-01-2017
Maruti Suzuki S-Presso,01-02-2017,880,Black,Nagpur,01-02-2017
Maruti Suzuki S-Presso,01-03-2017,1018,Black,Nagpur,01-03-2017
Maruti Suzuki S-Presso,01-04-2017,1151,Black,Nagpur,01-04-2017
Maruti Suzuki S-Presso,01-05-2017,1127,Black,Nagpur,01-05-2017
Maruti Suzuki S-Presso,01-06-2017,722,Black,Nagpur,01-06-2017
Maruti Suzuki S-Presso,01-07-2017,1115,Black,Nagpur,01-07-2017
Maruti Suzuki S-Presso,01-08-2017,1008,Black,Nagpur,01-08-2017
Maruti Suzuki S-Presso,01-09-2017,611,Black,Nagpur,01-09-2017
Maruti Suzuki S-Presso,01-10-2017,599,Black,Nagpur,01-10-2017
Maruti Suzuki S-Presso,01-11-2017,755,Black,Nagpur,01-11-2017
Maruti Suzuki S-Presso,01-12-2017,495,Black,Nagpur,01-12-2017
Maruti Suzuki Eeco,01-01-2017,1048,Black,Nagpur,01-01-2017
Maruti Suzuki Eeco,01-02-2017,747,Black,Nagpur,01-02-2017
Maruti Suzuki Eeco,01-03-2017,697,Black,Nagpur,01-03-2017
Maruti Suzuki Eeco,01-04-2017,1438,Black,Nagpur,01-04-2017
Maruti Suzuki Eeco,01-05-2017,1051,Black,Nagpur,01-05-2017
Maruti Suzuki Eeco,01-06-2017,1216,Black,Nagpur,01-06-2017
Maruti Suzuki Eeco,01-07-2017,917,Black,Nagpur,01-07-2017
Maruti Suzuki Eeco,01-08-2017,399,Black,Nagpur,01-08-2017
Maruti Suzuki Eeco,01-09-2017,1014,Black,Nagpur,01-09-2017
Maruti Suzuki Eeco,01-10-2017,876,Black,Nagpur,01-10-2017
Maruti Suzuki Eeco,01-11-2017,485,Black,Nagpur,01-11-2017
Maruti Suzuki Eeco,01-12-2017,535,Black,Nagpur,01-12-2017
Maruti Suzuki Celerio,01-01-2017,1125,Black,Nagpur,01-01-2017
Maruti Suzuki Celerio,01-02-2017,932,Black,Nagpur,01-02-2017
Maruti Suzuki Celerio,01-03-2017,1283,Black,Nagpur,01-03-2017
Maruti Suzuki Celerio,01-04-2017,1431,Black,Nagpur,01-04-2017
Maruti Suzuki Celerio,01-05-2017,990,Black,Nagpur,01-05-2017
Maruti Suzuki Celerio,01-06-2017,904,Black,Nagpur,01-06-2017
Maruti Suzuki Celerio,01-07-2017,1275,Black,Nagpur,01-07-2017
Maruti Suzuki Celerio,01-08-2017,520,Black,Nagpur,01-08-2017
Maruti Suzuki Celerio,01-09-2017,533,Black,Nagpur,01-09-2017
Maruti Suzuki Celerio,01-10-2017,894,Black,Nagpur,01-10-2017
Maruti Suzuki Celerio,01-11-2017,1109,Black,Nagpur,01-11-2017
Maruti Suzuki Celerio,01-12-2017,663,Black,Nagpur,01-12-2017
Maruti Suzuki Swift,01-01-2017,815,Black,Nagpur,01-01-2017
Maruti Suzuki Swift,01-02-2017,698,Black,Nagpur,01-02-2017
Maruti Suzuki Swift,01-03-2017,1336,Black,Nagpur,01-03-2017
Maruti Suzuki Swift,01-04-2017,1019,Black,Nagpur,01-04-2017
Maruti Suzuki Swift,01-05-2017,1158,Black,Nagpur,01-05-2017
Maruti Suzuki Swift,01-06-2017,1133,Black,Nagpur,01-06-2017
Maruti Suzuki Swift,01-07-2017,699,Black,Nagpur,01-07-2017
Maruti Suzuki Swift,01-08-2017,1051,Black,Nagpur,01-08-2017
Maruti Suzuki Swift,01-09-2017,566,Black,Nagpur,01-09-2017
Maruti Suzuki Swift,01-10-2017,1014,Black,Nagpur,01-10-2017
Maruti Suzuki Swift,01-11-2017,977,Black,Nagpur,01-11-2017
Maruti Suzuki Swift,01-12-2017,929,Black,Nagpur,01-12-2017
Maruti Suzuki Grand Vitara,01-01-2017,460,Black,Nagpur,01-01-2017
Maruti Suzuki Grand Vitara,01-02-2017,472,Black,Nagpur,01-02-2017
Maruti Suzuki Grand Vitara,01-03-2017,966,Black,Nagpur,01-03-2017
Maruti Suzuki Grand Vitara,01-04-2017,1189,Black,Nagpur,01-04-2017
Maruti Suzuki Grand Vitara,01-05-2017,1250,Black,Nagpur,01-05-2017
Maruti Suzuki Grand Vitara,01-06-2017,683,Black,Nagpur,01-06-2017
Maruti Suzuki Grand Vitara,01-07-2017,816,Black,Nagpur,01-07-2017
Maruti Suzuki Grand Vitara,01-08-2017,995,Black,Nagpur,01-08-2017
Maruti Suzuki Grand Vitara,01-09-2017,552,Black,Nagpur,01-09-2017
Maruti Suzuki Grand Vitara,01-10-2017,841,Black,Nagpur,01-10-2017
Maruti Suzuki Grand Vitara,01-11-2017,523,Black,Nagpur,01-11-2017
Maruti Suzuki Grand Vitara,01-12-2017,662,Black,Nagpur,01-12-2017
Maruti Suzuki XL6,01-01-2017,862,Black,Nagpur,01-01-2017
Maruti Suzuki XL6,01-02-2017,513,Black,Nagpur,01-02-2017
Maruti Suzuki XL6,01-03-2017,1051,Black,Nagpur,01-03-2017
Maruti Suzuki XL6,01-04-2017,1190,Black,Nagpur,01-04-2017
Maruti Suzuki XL6,01-05-2017,1296,Black,Nagpur,01-05-2017
Maruti Suzuki XL6,01-06-2017,1202,Black,Nagpur,01-06-2017
Maruti Suzuki XL6,01-07-2017,525,Black,Nagpur,01-07-2017
Maruti Suzuki XL6,01-08-2017,575,Black,Nagpur,01-08-2017
Maruti Suzuki XL6,01-09-2017,845,Black,Nagpur,01-09-2017
Maruti Suzuki XL6,01-10-2017,774,Black,Nagpur,01-10-2017
Maruti Suzuki XL6,01-11-2017,863,Black,Nagpur,01-11-2017
Maruti Suzuki XL6,01-12-2017,927,Black,Nagpur,01-12-2017
Maruti Suzuki Brezza,01-01-2017,475,Black,Nagpur,01-01-2017
Maruti Suzuki Brezza,01-02-2017,886,Black,Nagpur,01-02-2017
Maruti Suzuki Brezza,01-03-2017,1073,Black,Nagpur,01-03-2017
Maruti Suzuki Brezza,01-04-2017,874,Black,Nagpur,01-04-2017
Maruti Suzuki Brezza,01-05-2017,1269,Black,Nagpur,01-05-2017
Maruti Suzuki Brezza,01-06-2017,1131,Black,Nagpur,01-06-2017
Maruti Suzuki Brezza,01-07-2017,936,Black,Nagpur,01-07-2017
Maruti Suzuki Brezza,01-08-2017,540,Black,Nagpur,01-08-2017
Maruti Suzuki Brezza,01-09-2017,366,Black,Nagpur,01-09-2017
Maruti Suzuki Brezza,01-10-2017,800,Black,Nagpur,01-10-2017
Maruti Suzuki Brezza,01-11-2017,1068,Black,Nagpur,01-11-2017
Maruti Suzuki Brezza,01-12-2017,833,Black,Nagpur,01-12-2017
Maruti Suzuki Dzire,01-01-2017,962,Black,Nagpur,01-01-2017
Maruti Suzuki Dzire,01-02-2017,491,Black,Nagpur,01-02-2017
Maruti Suzuki Dzire,01-03-2017,1206,Black,Nagpur,01-03-2017
Maruti Suzuki Dzire,01-04-2017,1451,Black,Nagpur,01-04-2017
Maruti Suzuki Dzire,01-05-2017,1293,Black,Nagpur,01-05-2017
Maruti Suzuki Dzire,01-06-2017,1216,Black,Nagpur,01-06-2017
Maruti Suzuki Dzire,01-07-2017,1193,Black,Nagpur,01-07-2017
Maruti Suzuki Dzire,01-08-2017,922,Black,Nagpur,01-08-2017
Maruti Suzuki Dzire,01-09-2017,564,Black,Nagpur,01-09-2017
Maruti Suzuki Dzire,01-10-2017,1049,Black,Nagpur,01-10-2017
Maruti Suzuki Dzire,01-11-2017,668,Black,Nagpur,01-11-2017
Maruti Suzuki Dzire,01-12-2017,1092,Black,Nagpur,01-12-2017
Maruti Suzuki Alto 800,01-01-2018,844,Black,Nagpur,01-01-2018
Maruti Suzuki Alto 800,01-02-2018,619,Black,Nagpur,01-02-2018
Maruti Suzuki Alto 800,01-03-2018,1242,Black,Nagpur,01-03-2018
Maruti Suzuki Alto 800,01-04-2018,1133,Black,Nagpur,01-04-2018
Maruti Suzuki Alto 800,01-05-2018,938,Black,Nagpur,01-05-2018
Maruti Suzuki Alto 800,01-06-2018,854,Black,Nagpur,01-06-2018
Maruti Suzuki Alto 800,01-07-2018,903,Black,Nagpur,01-07-2018
Maruti Suzuki Alto 800,01-08-2018,925,Black,Nagpur,01-08-2018
Maruti Suzuki Alto 800,01-09-2018,375,Black,Nagpur,01-09-2018
Maruti Suzuki Alto 800,01-10-2018,728,Black,Nagpur,01-10-2018
Maruti Suzuki Alto 800,01-11-2018,744,Black,Nagpur,01-11-2018
Maruti Suzuki Alto 800,01-12-2018,702,Black,Nagpur,01-12-2018
Maruti Suzuki Alto K10,01-01-2018,570,Black,Nagpur,01-01-2018
Maruti Suzuki Alto K10,01-02-2018,660,Black,Nagpur,01-02-2018
Maruti Suzuki Alto K10,01-03-2018,1123,Black,Nagpur,01-03-2018
Maruti Suzuki Alto K10,01-04-2018,1047,Black,Nagpur,01-04-2018
Maruti Suzuki Alto K10,01-05-2018,863,Black,Nagpur,01-05-2018
Maruti Suzuki Alto K10,01-06-2018,902,Black,Nagpur,01-06-2018
Maruti Suzuki Alto K10,01-07-2018,1147,Black,Nagpur,01-07-2018
Maruti Suzuki Alto K10,01-08-2018,861,Black,Nagpur,01-08-2018
Maruti Suzuki Alto K10,01-09-2018,987,Black,Nagpur,01-09-2018
Maruti Suzuki Alto K10,01-10-2018,908,Black,Nagpur,01-10-2018
Maruti Suzuki Alto K10,01-11-2018,645,Black,Nagpur,01-11-2018
Maruti Suzuki Alto K10,01-12-2018,659,Black,Nagpur,01-12-2018
Maruti Suzuki S-Presso,01-01-2018,929,Black,Nagpur,01-01-2018
Maruti Suzuki S-Presso,01-02-2018,524,Black,Nagpur,01-02-2018
Maruti Suzuki S-Presso,01-03-2018,1046,Black,Nagpur,01-03-2018
Maruti Suzuki S-Presso,01-04-2018,1173,Black,Nagpur,01-04-2018
Maruti Suzuki S-Presso,01-05-2018,930,Black,Nagpur,01-05-2018
Maruti Suzuki S-Presso,01-06-2018,677,Black,Nagpur,01-06-2018
Maruti Suzuki S-Presso,01-07-2018,679,Black,Nagpur,01-07-2018
Maruti Suzuki S-Presso,01-08-2018,538,Black,Nagpur,01-08-2018
Maruti Suzuki S-Presso,01-09-2018,465,Black,Nagpur,01-09-2018
Maruti Suzuki S-Presso,01-10-2018,1138,Black,Nagpur,01-10-2018
Maruti Suzuki S-Presso,01-11-2018,844,Black,Nagpur,01-11-2018
Maruti Suzuki S-Presso,01-12-2018,861,Black,Nagpur,01-12-2018
Maruti Suzuki Eeco,01-01-2018,557,Black,Nagpur,01-01-2018
Maruti Suzuki Eeco,01-02-2018,835,Black,Nagpur,01-02-2018
Maruti Suzuki Eeco,01-03-2018,1081,Black,Nagpur,01-03-2018
Maruti Suzuki Eeco,01-04-2018,973,Black,Nagpur,01-04-2018
Maruti Suzuki Eeco,01-05-2018,1218,Black,Nagpur,01-05-2018
Maruti Suzuki Eeco,01-06-2018,1226,Black,Nagpur,01-06-2018
Maruti Suzuki Eeco,01-07-2018,817,Black,Nagpur,01-07-2018
Maruti Suzuki Eeco,01-08-2018,767,Black,Nagpur,01-08-2018
Maruti Suzuki Eeco,01-09-2018,734,Black,Nagpur,01-09-2018
Maruti Suzuki Eeco,01-10-2018,654,Black,Nagpur,01-10-2018
Maruti Suzuki Eeco,01-11-2018,1107,Black,Nagpur,01-11-2018
Maruti Suzuki Eeco,01-12-2018,1095,Black,Nagpur,01-12-2018
Maruti Suzuki Celerio,01-01-2018,697,Black,Nagpur,01-01-2018
Maruti Suzuki Celerio,01-02-2018,913,Black,Nagpur,01-02-2018
Maruti Suzuki Celerio,01-03-2018,1499,Black,Nagpur,01-03-2018
Maruti Suzuki Celerio,01-04-2018,1327,Black,Nagpur,01-04-2018
Maruti Suzuki Celerio,01-05-2018,1062,Black,Nagpur,01-05-2018
Maruti Suzuki Celerio,01-06-2018,1220,Black,Nagpur,01-06-2018
Maruti Suzuki Celerio,01-07-2018,733,Black,Nagpur,01-07-2018
Maruti Suzuki Celerio,01-08-2018,718,Black,Nagpur,01-08-2018
Maruti Suzuki Celerio,01-09-2018,743,Black,Nagpur,01-09-2018
Maruti Suzuki Celerio,01-10-2018,815,Black,Nagpur,01-10-2018
Maruti Suzuki Celerio,01-11-2018,1406,Black,Nagpur,01-11-2018
Maruti Suzuki Celerio,01-12-2018,1349,Black,Nagpur,01-12-2018
Maruti Suzuki Swift,01-01-2018,1143,Black,Nagpur,01-01-2018
Maruti Suzuki Swift,01-02-2018,839,Black,Nagpur,01-02-2018
Maruti Suzuki Swift,01-03-2018,880,Black,Nagpur,01-03-2018
Maruti Suzuki Swift,01-04-2018,1043,Black,Nagpur,01-04-2018
Maruti Suzuki Swift,01-05-2018,1046,Black,Nagpur,01-05-2018
Maruti Suzuki Swift,01-06-2018,987,Black,Nagpur,01-06-2018
Maruti Suzuki Swift,01-07-2018,1046,Black,Nagpur,01-07-2018
Maruti Suzuki Swift,01-08-2018,1045,Black,Nagpur,01-08-2018
Maruti Suzuki Swift,01-09-2018,894,Black,Nagpur,01-09-2018
Maruti Suzuki Swift,01-10-2018,959,Black,Nagpur,01-10-2018
Maruti Suzuki Swift,01-11-2018,948,Black,Nagpur,01-11-2018
Maruti Suzuki Swift,01-12-2018,1052,Black,Nagpur,01-12-2018
Maruti Suzuki Grand Vitara,01-01-2018,813,Black,Nagpur,01-01-2018
Maruti Suzuki Grand Vitara,01-02-2018,644,Black,Nagpur,01-02-2018
Maruti Suzuki Grand Vitara,01-03-2018,1162,Black,Nagpur,01-03-2018
Maruti Suzuki Grand Vitara,01-04-2018,985,Black,Nagpur,01-04-2018
Maruti Suzuki Grand Vitara,01-05-2018,1301,Black,Nagpur,01-05-2018
Maruti Suzuki Grand Vitara,01-06-2018,1006,Black,Nagpur,01-06-2018
Maruti Suzuki Grand Vitara,01-07-2018,1131,Black,Nagpur,01-07-2018
Maruti Suzuki Grand Vitara,01-08-2018,846,Black,Nagpur,01-08-2018
Maruti Suzuki Grand Vitara,01-09-2018,741,Black,Nagpur,01-09-2018
Maruti Suzuki Grand Vitara,01-10-2018,535,Black,Nagpur,01-10-2018
Maruti Suzuki Grand Vitara,01-11-2018,771,Black,Nagpur,01-11-2018
Maruti Suzuki Grand Vitara,01-12-2018,1029,Black,Nagpur,01-12-2018
Maruti Suzuki XL6,01-01-2018,647,Black,Nagpur,01-01-2018
Maruti Suzuki XL6,01-02-2018,661,Black,Nagpur,01-02-2018
Maruti Suzuki XL6,01-03-2018,1097,Black,Nagpur,01-03-2018
Maruti Suzuki XL6,01-04-2018,996,Black,Nagpur,01-04-2018
Maruti Suzuki XL6,01-05-2018,1210,Black,Nagpur,01-05-2018
Maruti Suzuki XL6,01-06-2018,1310,Black,Nagpur,01-06-2018
Maruti Suzuki XL6,01-07-2018,1082,Black,Nagpur,01-07-2018
Maruti Suzuki XL6,01-08-2018,946,Black,Nagpur,01-08-2018
Maruti Suzuki XL6,01-09-2018,395,Black,Nagpur,01-09-2018
Maruti Suzuki XL6,01-10-2018,1012,Black,Nagpur,01-10-2018
Maruti Suzuki XL6,01-11-2018,1068,Black,Nagpur,01-11-2018
Maruti Suzuki XL6,01-12-2018,1206,Black,Nagpur,01-12-2018
Maruti Suzuki Brezza,01-01-2018,857,Black,Nagpur,01-01-2018
Maruti Suzuki Brezza,01-02-2018,514,Black,Nagpur,01-02-2018
Maruti Suzuki Brezza,01-03-2018,1083,Black,Nagpur,01-03-2018
Maruti Suzuki Brezza,01-04-2018,1362,Black,Nagpur,01-04-2018
Maruti Suzuki Brezza,01-05-2018,840,Black,Nagpur,01-05-2018
Maruti Suzuki Brezza,01-06-2018,775,Black,Nagpur,01-06-2018
Maruti Suzuki Brezza,01-07-2018,944,Black,Nagpur,01-07-2018
Maruti Suzuki Brezza,01-08-2018,645,Black,Nagpur,01-08-2018
Maruti Suzuki Brezza,01-09-2018,779,Black,Nagpur,01-09-2018
Maruti Suzuki Brezza,01-10-2018,833,Black,Nagpur,01-10-2018
Maruti Suzuki Brezza,01-11-2018,650,Black,Nagpur,01-11-2018
Maruti Suzuki Brezza,01-12-2018,676,Black,Nagpur,01-12-2018
Maruti Suzuki Dzire,01-01-2018,494,Black,Nagpur,01-01-2018
Maruti Suzuki Dzire,01-02-2018,956,Black,Nagpur,01-02-2018
Maruti Suzuki Dzire,01-03-2018,1088,Black,Nagpur,01-03-2018
Maruti Suzuki Dzire,01-04-2018,1456,Black,Nagpur,01-04-2018
Maruti Suzuki Dzire,01-05-2018,1291,Black,Nagpur,01-05-2018
Maruti Suzuki Dzire,01-06-2018,1017,Black,Nagpur,01-06-2018
Maruti Suzuki Dzire,01-07-2018,1037,Black,Nagpur,01-07-2018
Maruti Suzuki Dzire,01-08-2018,1021,Black,Nagpur,01-08-2018
Maruti Suzuki Dzire,01-09-2018,526,Black,Nagpur,01-09-2018
Maruti Suzuki Dzire,01-10-2018,898,Black,Nagpur,01-10-2018
Maruti Suzuki Dzire,01-11-2018,1214,Black,Nagpur,01-11-2018
Maruti Suzuki Dzire,01-12-2018,876,Black,Nagpur,01-12-2018
Maruti Suzuki Alto 800,01-01-2019,555,Black,Nagpur,01-01-2019
Maruti Suzuki Alto 800,01-02-2019,539,Black,Nagpur,01-02-2019
Maruti Suzuki Alto 800,01-03-2019,781,Black,Nagpur,01-03-2019
Maruti Suzuki Alto 800,01-04-2019,1027,Black,Nagpur,01-04-2019
Maruti Suzuki Alto 800,01-05-2019,894,Black,Nagpur,01-05-2019
Maruti Suzuki Alto 800,01-06-2019,880,Black,Nagpur,01-06-2019
Maruti Suzuki Alto 800,01-07-2019,667,Black,Nagpur,01-07-2019
Maruti Suzuki Alto 800,01-08-2019,488,Black,Nagpur,01-08-2019
Maruti Suzuki Alto 800,01-09-2019,599,Black,Nagpur,01-09-2019
Maruti Suzuki Alto 800,01-10-2019,646,Black,Nagpur,01-10-2019
Maruti Suzuki Alto 800,01-11-2019,693,Black,Nagpur,01-11-2019
Maruti Suzuki Alto 800,01-12-2019,1085,Black,Nagpur,01-12-2019
Maruti Suzuki Alto K10,01-01-2019,836,Black,Nagpur,01-01-2019
Maruti Suzuki Alto K10,01-02-2019,1061,Black,Nagpur,01-02-2019
Maruti Suzuki Alto K10,01-03-2019,876,Black,Nagpur,01-03-2019
Maruti Suzuki Alto K10,01-04-2019,1217,Black,Nagpur,01-04-2019
Maruti Suzuki Alto K10,01-05-2019,685,Black,Nagpur,01-05-2019
Maruti Suzuki Alto K10,01-06-2019,911,Black,Nagpur,01-06-2019
Maruti Suzuki Alto K10,01-07-2019,786,Black,Nagpur,01-07-2019
Maruti Suzuki Alto K10,01-08-2019,814,Black,Nagpur,01-08-2019
Maruti Suzuki Alto K10,01-09-2019,654,Black,Nagpur,01-09-2019
Maruti Suzuki Alto K10,01-10-2019,1079,Black,Nagpur,01-10-2019
Maruti Suzuki Alto K10,01-11-2019,1120,Black,Nagpur,01-11-2019
Maruti Suzuki Alto K10,01-12-2019,638,Black,Nagpur,01-12-2019
Maruti Suzuki S-Presso,01-01-2019,1076,Black,Nagpur,01-01-2019
Maruti Suzuki S-Presso,01-02-2019,740,Black,Nagpur,01-02-2019
Maruti Suzuki S-Presso,01-03-2019,1208,Black,Nagpur,01-03-2019
Maruti Suzuki S-Presso,01-04-2019,908,Black,Nagpur,01-04-2019
Maruti Suzuki S-Presso,01-05-2019,1032,Black,Nagpur,01-05-2019
Maruti Suzuki S-Presso,01-06-2019,1105,Black,Nagpur,01-06-2019
